35	quinze	adj	I-geoloc
36	au	prep	O
37	sud	nc	O
38	de	prep	O
39	Bolbec	np	B-geoloc
40	:	ponctw	O
	
0	sur	prep	O
1	le	det	O
2	verglas	nc	O
3	,	ponctw	O
4	trois	det	O
5	voitures	nc	O
6	ont	v	O
7	dérapé	v	O
8	et	coo	O
9	se	clr	O
10	sont	v	O
11	télescopées	nc	O
12	.	ponctw	O
	
0	nationale	adj	B-geoloc
1	quinze	adj	I-geoloc
2	est	v	O
3	donc	adv	O
4	difficile	adj	O
5	actuellement	adv	O
6	dans	prep	O
7	le	det	O
8	secteur	nc	O
9	de	prep	O
10	Bolbec	np	B-geoloc
11	.	ponctw	O
	
0	également	adv	O
1	dans	prep	O
2	le	det	O
3	Sud_Ouest	np	O
4	,	ponctw	O
5	gare	nc	O
6	au	prep	O
7	brouillard	nc	O
8	:	ponctw	O
	
0	du_côté_de	prep	O
1	Bordeaux	np	B-geoloc
2	,	ponctw	O
3	de	prep	O
4	Toulouse	np	B-geoloc
5	ou	coo	O
6	encore	adv	O
7	dans	prep	O
8	les	det	O
9	Landes	np	B-geoloc
10	et	coo	O
11	vers	prep	O
12	Bayonne	np	B-geoloc
13	les	det	O
14	visibilités	nc	O
15	sont	v	O
16	de	prep	O
17	cinquante	det	O
18	à	prep	O
19	soixante	det	O
20	mètres	nc	O
21	environ	adv	O
22	.	ponctw	O
	
0	on	cln	O
1	nous	clo	O
2	signale	v	O
3	un	det	O
4	autre	adj	O
5	accident	nc	O
6	à	prep	O
7	l'	det	O
8	est	nc	O
9	de	prep	O
10	Paris	np	B-geoloc
11	sur	prep	O
12	l'	det	O
13	autoroute	nc	B-geoloc
14	A4	np	I-geoloc
15	,	ponctw	O
16	juste	adj	O
17	entre	prep	O
18	Nogent	np	B-geoloc
19	et	coo	O
20	Noisy_le_Grand	np	B-geoloc
21	,	ponctw	O
22	à_la	adv	O
23	sortie	nc	O
24	des	prep	O
25	grands	adj	O
26	tunnels	nc	O
27	.	ponctw	O
	
0	la	det	O
1	circulation	nc	O
2	est	v	O
3	fortement	adv	O
4	perturbée	v	O
5	.	ponctw	O
	
0	si	csu	O
1	vous	cln	O
2	avez	v	O
3	constaté	v	O
4	sur	prep	O
5	votre	det	O
6	route	nc	O
7	une	det	O
8	autre	adj	O
9	difficulté	nc	O
10	,	ponctw	O
11	que	csu	O
12	nous	cln	O
13	n'	advneg	O
14	aurions	v	O
15	pas	advneg	O
16	signalée	v	O
17	,	ponctw	O
18	merci	nc	O
19	de	prep	O
20	nous	clo	O
21	prévenir	v	O
22	par	prep	O
23	le	det	O
24	téléphone	nc	O
25	Route_Inter	np	B-org
26	:	ponctw	O
	
0	le	det	O
1	zéro	nc	B-geoloc
2	huit	adj	I-geoloc
3	cent	nc	I-geoloc
4	un	det	I-geoloc
5	trois	nc	I-geoloc
6	cent	nc	I-geoloc
7	mille	nc	I-geoloc
8	trois	det	I-geoloc
9	cent	nc	I-geoloc
10	trente	det	I-geoloc
11	trois	adj	I-geoloc
12	.	ponctw	O
	
0	le	det	B-org
1	monde	nc	I-org
2	d'	prep	I-org
3	Est	np	I-org
4	en	prep	I-org
5	Ouest	np	I-org
6	et	coo	I-org
7	du	prep	I-org
8	Nord	np	I-org
9	au	prep	I-org
10	Sud	np	I-org
11	sur	prep	O
12	France_Inter	np	B-org
13	.	ponctw	O
	
0	à	prep	O
1	Jérusalem	np	B-geoloc
2	,	ponctw	O
3	Pierre	np	B-person
4	Weill	np	I-person
5	,	ponctw	O
6	le	det	O
7	débat	nc	O
8	sur	prep	O
9	l'	det	O
10	euthanasie	nc	O
11	est	v	O
12	relancé	v	O
13	en	prep	O
14	Israël	np	B-org
15	?	ponctw	O
	
0	oui	adv	O
1	,	ponctw	O
2	il	cln	O
3	y	clo	O
4	a	v	O
5	deux	det	O
6	mois	nc	O
7	le	det	O
8	chef	nc	O
9	du	prep	O
10	service	nc	O
11	de	prep	O
12	neurologie	nc	O
13	de	prep	O
14	l'	det	O
15	hôpital	nc	B-org
16	Adassa	np	I-org
17	de	prep	I-org
18	Jérusalem	np	B-geoloc
19	,	ponctw	O
20	le	det	O
21	professeur	nc	O
22	Réresse	np	B-person
23	,	ponctw	O
24	est	v	O
25	entré	v	O
26	dans	prep	O
27	la	det	O
28	chambre	nc	O
29	d'	prep	O
30	Itaï	np	B-person
31	Arad	np	I-person
32	,	ponctw	O
33	quarante	adj	O
34	cinq	det	O
35	ans	nc	O
36	.	ponctw	O
	
0	il	cln	O
1	lui	clo	O
2	injecte	v	O
3	une	det	O
4	dose	nc	O
5	massive	adj	O
6	de	prep	O
7	sédatifs	nc	O
8	,	ponctw	O
9	il	cln	O
10	débranche	v	O
11	le	det	O
12	respirateur	nc	O
13	qui	prorel	O
14	le	clo	O
15	maintient	v	O
16	en	prep	O
17	vie	nc	O
18	:	ponctw	O
	
0	vingt	det	O
1	quatre	det	O
2	heures	nc	O
3	plus_tard	adv	O
4	Itaï	adj	B-person
5	Arad	np	I-person
6	est	v	O
7	mort	adj	O
8	.	ponctw	O
	
0	souffrait	v	O
1	depuis	prep	O
2	trois	det	O
3	ans	nc	O
4	d'	prep	O
5	une	det	O
6	maladie	nc	O
7	qui	prorel	O
8	provoque	v	O
9	une	det	O
10	dégénérescence	nc	O
11	des	prep	O
12	tissus	nc	O
13	musculaires	adj	O
14	,	ponctw	O
15	et	coo	O
16	au	prep	O
17	bout	nc	O
18	de	prep	O
19	quelques	det	O
20	années	nc	O
21	,	ponctw	O
22	la	det	O
23	mort	nc	O
24	.	ponctw	O
	
0	était	v	O
1	entièrement	adv	O
2	paralysé	v	O
3	et	coo	O
4	ne	advneg	O
5	pouvait	v	O
6	communiquer	v	O
7	avec	prep	O
8	ses	det	O
9	proches	adj	O
10	qu'	prorel	O
11	en	prep	O
12	clignant	nc	O
13	des	prep	O
14	yeux	nc	O
15	pour	prep	O
16	approuver	v	O
17	les	det	O
18	lettres	nc	O
19	de	prep	O
20	l'	det	O
21	alphabet	nc	O
22	qu'	prorel	O
23	on	cln	O
24	lui	clo	O
25	présentait	v	O
26	,	ponctw	O
27	depuis	prep	O
28	des	det	O
29	mois	nc	O
30	son	det	O
31	message	nc	O
32	était	v	O
33	toujours	adv	O
34	le	det	O
35	même	adj	O
36	:	ponctw	O
	
0	veux	v	O
1	mourir	v	O
2	avec	prep	O
3	l'	det	O
4	aide	nc	O
5	de	prep	O
6	la	det	O
7	médecine	nc	O
8	.	ponctw	O
	
0	l'	det	O
1	hôpital	nc	O
2	de	prep	O
3	Tel_Aviv	np	B-geoloc
4	,	ponctw	O
5	où	prorel	O
6	il	cln	O
7	fut	v	O
8	d'abord	adv	O
9	admis	nc	O
10	,	ponctw	O
11	a	v	O
12	refusé	v	O
13	sa	det	O
14	requête	nc	O
15	.	ponctw	O
	
0	en	prep	O
1	son	det	O
2	nom	nc	O
3	,	ponctw	O
4	sa	det	O
5	famille	nc	O
6	a	v	O
7	alors	adv	O
8	présenté	v	O
9	cette	det	O
10	demande	nc	O
11	devant	prep	O
12	le	det	O
13	tribunal	nc	B-geoloc
14	de	prep	I-geoloc
15	Tel_Aviv	np	B-geoloc
16	et	coo	O
17	le	det	O
18	juge	nc	O
19	a	v	O
20	répondu	v	O
21	oui	nc	O
22	,	ponctw	O
23	donnant	v	O
24	ainsi	adv	O
25	une	det	O
26	base	nc	O
27	légale	adj	O
28	à	prep	O
29	l'	det	O
30	euthanasie	nc	O
31	.	ponctw	O
	
0	le	det	O
1	juge	nc	O
2	a	v	O
3	expliqué	v	O
4	que	csu	O
5	la	det	O
6	vie	nc	O
7	est	v	O
8	plus	adv	O
9	importante	adj	O
10	que	csu	O
11	tout	adv	O
12	,	ponctw	O
13	mais	coo	O
14	que	csu	O
15	face	nc	O
16	aux	prep	O
17	souffrances	nc	O
18	d'	prep	O
19	un	det	O
20	homme	nc	O
21	,	ponctw	O
22	dont	prorel	O
23	le	det	O
24	corps	nc	O
25	se	clr	O
26	détruit	v	O
27	peu_à_peu	adv	O
28	et	coo	O
29	qui	prorel	O
30	veut	v	O
31	mourir	v	O
32	,	ponctw	O
33	il	cln	O
34	faut	v	O
35	défendre	v	O
36	sa	det	O
37	dignité	nc	O
38	et	coo	O
39	qu'	csu	O
40	à	prep	O
41	ce	det	O
42	moment	nc	O
43	là	adv	O
44	,	ponctw	O
45	la	det	O
46	dignité	nc	O
47	humaine	adj	O
48	a	v	O
49	autant	adv	O
50	de	prep	O
51	valeur	nc	O
52	que	csu	O
53	la	det	O
54	vie	nc	O
55	.	ponctw	O
	
0	la	det	O
1	famille	nc	O
2	d'	prep	O
3	Itaï	np	B-person
4	Arad	np	I-person
5	a	v	O
6	ensuite	adv	O
7	pris	v	O
8	contact	nc	O
9	avec	prep	O
10	le	det	O
11	professeur	nc	B-person
12	Réresse	np	B-person
13	de	prep	O
14	l'	det	O
15	hôpital	nc	B-org
16	Adassa	np	I-org
17	de	prep	I-org
18	Jérusalem	np	B-geoloc
19	.	ponctw	O
	
0	a	v	O
1	accepté	v	O
2	la	det	O
3	demande	nc	O
4	du	prep	O
5	malade	adj	O
6	,	ponctw	O
7	mais	coo	O
8	en	prep	O
9	posant	v	O
10	des	det	O
11	conditions	nc	O
12	:	ponctw	O
	
0	pas	advneg	O
1	question	nc	O
2	de	prep	O
3	provoquer	v	O
4	une	det	O
5	mort	nc	O
6	immédiate	adj	O
7	en	prep	O
8	injectant	v	O
9	un	det	O
10	produit	nc	O
11	qui	prorel	O
12	provoque	v	O
13	le	det	O
14	décès	nc	O
15	;	ponctw	O
16	le	det	O
17	professeur	nc	O
18	acceptait	v	O
19	une	det	O
20	euthanasie	nc	O
21	passive	adj	O
22	,	ponctw	O
23	il	cln	O
24	a	v	O
25	déclaré	v	O
26	:	ponctw	O
	
0	en	prep	O
1	débranchant	nc	O
2	le	det	O
3	respirateur	nc	O
4	on	cln	O
5	laisse	v	O
6	la	det	O
7	maladie	nc	O
8	faire	v	O
9	son	det	O
10	travail	nc	O
11	et	coo	O
12	les	det	O
13	sédatifs	nc	O
14	sont	v	O
15	là	adv	O
16	,	ponctw	O
17	administrés	v	O
18	pour	prep	O
19	diminuer	v	O
20	les	det	O
21	souffrances	nc	O
22	.	ponctw	O
	
0	a	v	O
1	aussi	adv	O
2	exigé	v	O
3	l'	det	O
4	approbation	nc	O
5	du	prep	O
6	comité	nc	O
7	d'	prep	O
8	éthique	adj	O
9	de	prep	O
10	l'	det	O
11	hôpital	nc	O
12	,	ponctw	O
13	ce	pro	O
14	qui	prorel	O
15	fut	v	O
16	fait	v	O
17	.	ponctw	O
	
0	plus	adv	O
1	rien	pro	O
2	donc	adv	O
3	ne	advneg	O
4	s'	clr	O
5	opposait	v	O
6	à	prep	O
7	l'	det	O
8	action	nc	O
9	du	prep	O
10	professeur	nc	O
11	Réresse	np	B-person
12	.	ponctw	O
	
0	il	cln	O
1	s'	clr	O
2	est	v	O
3	longuement	adv	O
4	expliqué	v	O
5	ces	det	O
6	derniers	adj	O
7	jours	nc	O
8	dans	prep	O
9	la	det	O
10	presse	nc	O
11	:	ponctw	O
	
0	ce	pro	O
1	que	prorel	O
2	j'	cln	O
3	ai	v	O
4	fait	v	O
5	,	ponctw	O
6	dit	v	O
7	il	cln	O
8	,	ponctw	O
9	doit	v	O
10	faire	v	O
11	l'	det	O
12	objet	nc	O
13	d'	prep	O
14	un	det	O
15	grand	adj	O
16	débat	nc	O
17	national	adj	O
18	et	coo	O
19	le	det	O
20	débat	nc	O
21	est	v	O
22	lancé	v	O
23	.	poncts	O
	
0	certains	pro	O
1	députés	nc	O
2	veulent	v	O
3	proposer	v	O
4	un	det	O
5	texte	nc	O
6	de	prep	O
7	loi	nc	O
8	,	ponctw	O
9	mais	coo	O
10	les	det	O
11	partis	nc	O
12	religieux	adj	O
13	ont	v	O
14	déjà	adv	O
15	fait	v	O
16	savoir	v	O
17	qu'	csu	O
18	ils	cln	O
19	n'	advneg	O
20	accepteront	v	O
21	jamais	advneg	O
22	un	det	O
23	texte	nc	O
24	autorisant	v	O
25	l'	det	O
26	euthanasie	nc	O
27	,	ponctw	O
28	même	adv	O
29	dans	prep	O
30	des	det	O
31	cas	nc	O
32	exceptionnels	adj	O
33	.	ponctw	O
	
0	à	prep	O
1	Moscou	np	B-geoloc
2	,	ponctw	O
3	Pascal	np	B-person
4	Dervieux	np	I-person
5	en	prep	O
6	Russie	np	B-geoloc
7	on	cln	O
8	connaissait	v	O
9	les	det	O
10	poupées	nc	O
11	russes	adj	O
12	,	ponctw	O
13	précisément	adv	O
14	ces	det	O
15	fameuses	adj	O
16	poupées	nc	O
17	gigognes	adj	O
18	,	ponctw	O
19	et	coo	O
20	voici	v	O
21	maintenant	adv	O
22	ça	pro	O
23	c'	cln	O
24	est	v	O
25	une	det	O
26	autre	adj	O
27	spécialité	nc	O
28	,	ponctw	O
29	politique	nc	O
30	cette	det	O
31	fois	nc	O
32	,	ponctw	O
33	les	det	O
34	candidats	nc	O
35	gigognes	adj	O
36	?	ponctw	O
	
0	oui	adv	O
1	,	ponctw	O
2	c'	cln	O
3	est	v	O
4	une	det	O
5	invention	nc	O
6	de	prep	O
7	Saint_Pétersbourg	np	B-geoloc
8	,	ponctw	O
9	on	cln	O
10	vient	v	O
11	de	prep	O
12	découvrir	v	O
13	à_l'occasion_des	prep	O
14	élections	nc	O
15	qui	prorel	O
16	se	clr	O
17	déroulaient	v	O
18	hier	adv	O
19	dans	prep	O
20	la	det	O
21	seconde	adj	O
22	ville	nc	O
23	de	prep	O
24	Russie	np	B-geoloc
25	,	ponctw	O
26	cette	det	O
27	petite	adj	O
28	nouveauté	nc	O
29	;	ponctw	O
30	quelques	det	O
31	jours	nc	O
32	avant	prep	O
33	le	det	O
34	scrutin	nc	O
35	des	prep	O
36	candidats	nc	O
37	,	ponctw	O
38	des	det	O
39	démocrates	nc	O
40	essentiellement	adv	O
41	,	ponctw	O
42	se	clr	O
43	sont	v	O
44	aperçus	v	O
45	qu'	csu	O
46	ils	cln	O
47	avaient	v	O
48	ce	pro	O
49	que	prorel	O
50	l'on	cln	O
51	appelle	v	O
52	en	prep	O
53	russe	nc	O
54	un	det	O
55	Dvoïnik	np	O
56	,	ponctw	O
57	autrement_dit	adv	O
58	un	det	O
59	jumeau	nc	O
60	.	poncts	O
	
0	:	ponctw	O
1	pour	prep	O
2	faire	v	O
3	battre	v	O
4	un	det	O
5	adversaire	nc	O
6	particulièrement	adv	O
7	bien	adv	O
8	placé	v	O
9	et	coo	O
10	qui	prorel	O
11	aurait	v	O
12	des	det	O
13	chances	nc	O
14	de	prep	O
15	l'	clo	O
16	emporter	v	O
17	ou	coo	O
18	de	prep	O
19	détrôner	v	O
20	des	det	O
21	gens	nc	O
22	en	prep	O
23	place	nc	O
24	,	ponctw	O
25	eh_bien	adv	O
26	,	ponctw	O
27	des	det	O
28	groupes	nc	O
29	mafieux	adj	O
30	ont	v	O
31	introduit	v	O
32	sur	prep	O
33	la	det	O
34	liste	nc	O
35	des	prep	O
36	candidats	nc	O
37	des	prep	O
38	hommes	nc	O
39	de	prep	O
40	paille	nc	O
41	,	ponctw	O
42	des	det	O
43	gens	nc	O
44	à	prep	O
45	eux	pro	O
46	,	ponctw	O
47	avec	prep	O
48	deux	det	O
49	particularités	nc	O
50	:	ponctw	O
	
0	la	det	O
1	première	adj	O
2	,	ponctw	O
3	c'	cln	O
4	est	v	O
5	d'	prep	O
6	être	v	O
7	complètement	adv	O
8	inconnu	adj	O
9	en	prep	O
10	politique	nc	O
11	,	ponctw	O
12	la	det	O
13	seconde	adj	O
14	,	ponctw	O
15	et	coo	O
16	c'est_là	v	O
17	l'	det	O
18	originalité	nc	O
19	,	ponctw	O
20	c'	cln	O
21	est	v	O
22	de	prep	O
23	porter	v	O
24	le	det	O
25	même	adj	O
26	nom	nc	O
27	et	coo	O
28	parfois	adv	O
29	le	det	O
30	même	adj	O
31	prénom	nc	O
32	que	csu	O
33	le	det	O
34	candidat	nc	O
35	à	prep	O
36	battre	v	O
37	.	ponctw	O
	
0	Albert	np	B-person
1	Baranov	np	I-person
2	,	ponctw	O
3	un	det	O
4	représentant	nc	O
5	d'	prep	O
6	une	det	O
7	coalition	nc	O
8	démocrate	adj	O
9	vient	v	O
10	de	prep	O
11	vivre	v	O
12	cette	det	O
13	troublante	adj	O
14	expérience	nc	O
15	.	ponctw	O
	
0	il	cln	O
1	se	clr	O
2	présentait	v	O
3	dans	prep	O
4	un	det	O
5	arrondissement	nc	O
6	central	adj	O
7	de	prep	O
8	Saint_Pétersbourg	np	B-geoloc
9	contre	prep	O
10	l'	det	O
11	élu	nc	O
12	sortant	adj	O
13	;	ponctw	O
14	depuis	prep	O
15	l'	det	O
16	assassinat	nc	O
17	d'	prep	O
18	une	det	O
19	députée	nc	O
20	démocrate	adj	O
21	il	cln	O
22	y	clo	O
23	a	v	O
24	quinze	det	O
25	jours	nc	O
26	,	ponctw	O
27	et	coo	O
28	le	det	O
29	mouvement	nc	O
30	de	prep	O
31	sympathie	nc	O
32	qu'	csu	O
33	il	cln	O
34	a	v	O
35	suscité	v	O
36	dans	prep	O
37	la	det	O
38	population	nc	O
39	pour	prep	O
40	les	det	O
41	démocrates	nc	O
42	,	ponctw	O
43	Albert	np	B-person
44	Baranov	np	I-person
45	avait	v	O
46	donc	adv	O
47	de	det	O
48	bonnes	adj	O
49	chances	nc	O
50	de	prep	O
51	l'	clo	O
52	emporter	v	O
53	.	ponctw	O
	
0	eh_bien	adv	O
1	son	det	O
2	adversaire	nc	O
3	le	det	O
4	(	ponctw	O
5	)	ponctw	O
6	a	v	O
7	été	v	O
8	jeté	v	O
9	dans	prep	O
10	les	det	O
11	les	det	O
12	pattes	nc	O
13	et	coo	O
14	il	cln	O
15	s'	clr	O
16	appelle	v	O
17	:	ponctw	O
	
0	Alexandre	np	O
1	Baranov	np	O
2	,	ponctw	O
3	le	det	O
4	même	adj	O
5	nom	nc	O
6	,	ponctw	O
7	pas	advneg	O
8	tout_à_fait	adv	O
9	le	det	O
10	même	adj	O
11	prénom	nc	O
12	,	ponctw	O
13	chauffeur	nc	O
14	de	prep	O
15	profession	nc	O
16	,	ponctw	O
17	jamais	advneg	O
18	apparu	v	O
19	ni	coo	O
20	à_la	v	O
21	télévision	nc	O
22	ni	coo	O
23	dans	prep	O
24	une	det	O
25	quelconque	adj	O
26	réunion	nc	O
27	publique	adj	O
28	au_cours_de	prep	O
29	la	det	O
30	campagne	nc	O
31	électorale	adj	O
32	.	ponctw	O
	
0	alors	adv	O
1	,	ponctw	O
2	vous	cln	O
3	devinez	v	O
4	la	det	O
5	suite	nc	O
6	avec	prep	O
7	un	det	O
8	slogan	nc	O
9	du	prep	O
10	genre	nc	O
11	votez	v	O
12	Baranov	np	B-person
13	eh_bien	v	O
14	le	det	O
15	mauvais	adj	O
16	candidat	nc	O
17	peut	v	O
18	tromper	v	O
19	la	det	O
20	vigilance	nc	O
21	des	prep	O
22	électeurs	nc	O
23	,	ponctw	O
24	qui	prorel	O
25	cocheront	v	O
26	la	det	O
27	mauvaise	adj	O
28	case	nc	O
29	sur	prep	O
30	le	det	O
31	bulletin	nc	O
32	de	prep	O
33	vote	nc	O
34	,	ponctw	O
35	ce	cln	O
36	sera	v	O
37	autant	adv	O
38	de	prep	O
39	voix	nc	O
40	en	prep	O
41	moins	adv	O
42	pour	prep	O
43	le	det	O
44	démocrate	nc	O
45	et	coo	O
46	autant	adv	O
47	de	prep	O
48	chances	nc	O
49	en_plus	adv	O
50	pour	prep	O
51	l'	det	O
52	élu	nc	O
53	sortant	adj	O
54	!	ponctw	O
	
0	le	det	O
1	problème	nc	O
2	,	ponctw	O
3	c'	cln	O
4	est	v	O
5	que	csu	O
6	euh	np	O
7	ce	pro	O
8	qui	prorel	O
9	est	v	O
10	inquiétant	v	O
11	,	ponctw	O
12	en_tout_cas	adv	O
13	,	ponctw	O
14	c'	cln	O
15	est	v	O
16	que	csu	O
17	le	det	O
18	(	ponctw	O
19	)	ponctw	O
20	l'	det	O
21	an	nc	O
22	prochain	adj	O
23	il	cln	O
24	y	clo	O
25	aura	v	O
26	,	ponctw	O
27	vous	cln	O
28	savez	v	O
29	,	ponctw	O
30	en	prep	O
31	Russie	np	B-geoloc
32	des	prep	O
33	élections	nc	O
34	législatives	adj	O
35	,	ponctw	O
36	et	coo	O
37	tout_le	v	O
38	monde	nc	O
39	estime	v	O
40	que	csu	O
41	l'on	cln	O
42	vient	v	O
43	de	prep	O
44	voir	v	O
45	,	ponctw	O
46	à	prep	O
47	Saint_Pétersbourg	np	B-geoloc
48	,	ponctw	O
49	une	det	O
50	répétition	nc	O
51	à	prep	O
52	petite	adj	O
53	échelle	nc	O
54	de_ce_que	prorel	O
55	sera	v	O
56	la	det	O
57	campagne	nc	O
58	électorale	adj	O
59	à	prep	O
60	l'	det	O
61	échelle	nc	O
62	nationale	adj	O
63	,	ponctw	O
64	l'	det	O
65	an	nc	O
66	prochain	adj	O
67	avec	prep	O
68	des	det	O
69	enjeux	nc	O
70	cette	det	O
71	fois	nc	O
72	d'	prep	O
73	une	det	O
74	toute	adj	O
75	autre	adj	O
76	ampleur	nc	O
77	et	coo	O
78	on	cln	O
79	peut	v	O
80	craindre	v	O
81	le	det	O
82	pire	adj	O
83	.	ponctw	O
	
0	revenons	v	O
1	en	prep	O
2	France	np	B-geoloc
3	,	ponctw	O
4	cette_fois_ci	adv	O
5	avec	prep	O
6	vous	pro	O
7	Pierre	np	B-person
8	Le_Marc	np	I-person
9	,	ponctw	O
10	bonjour	nc	O
	
0	bonjour	nc	O
1	Patricia	np	B-person
	
0	la	det	O
1	politique	nc	O
2	ce	det	O
3	matin	nc	O
4	,	ponctw	O
5	c'	cln	O
6	est	v	O
7	le	det	O
8	Front	np	B-org
9	National	np	I-org
10	.	ponctw	O
	
0	il	cln	O
1	est	v	O
2	des	det	O
3	évènements	nc	O
4	apparemment	adv	O
5	secondaires	adj	O
6	qui	prorel	O
7	constituent	v	O
8	des	prep	O
9	des	prep	O
10	tournants	nc	O
11	dans	prep	O
12	la	det	O
13	vie	nc	O
14	politique	adj	O
15	.	ponctw	O
	
0	fracture	nc	O
1	qui	prorel	O
2	s'	clr	O
3	est	v	O
4	ouverte	v	O
5	au_sein_du	prep	O
6	Front	np	B-org
7	National	np	I-org
8	ce	det	O
9	week_end	nc	O
10	est	v	O
11	de	prep	O
12	ceux_là	adv	O
13	.	ponctw	O
	
0	elle	cln	O
1	est	v	O
2	pour	prep	O
3	la	det	O
4	droite	nc	O
5	et	coo	O
6	pour	prep	O
7	l'	det	O
8	Élysée	np	B-org
9	probablement	adv	O
10	la	det	O
11	meilleure	adj	O
12	nouvelle	adj	O
13	depuis	prep	O
14	l'	det	O
15	effondrement	nc	O
16	des	prep	O
17	législatives	adj	O
18	de	prep	O
19	quatre	det	O
20	vingt	adj	O
21	dix	adj	O
22	sept	adj	O
23	,	ponctw	O
24	celle	pro	O
25	qui	prorel	O
26	suscite	v	O
27	le	det	O
28	plus	adv	O
29	d'	prep	O
30	espoir	nc	O
31	dans_la_mesure_où	csu	O
32	elle	cln	O
33	peut	v	O
34	contribuer	v	O
35	à	prep	O
36	affaiblir	v	O
37	au_cours_des	prep	O
38	prochains	adj	O
39	mois	nc	O
40	la	det	O
41	pression	nc	O
42	du	prep	O
43	Front	np	B-org
44	National	np	I-org
45	sur	prep	O
46	les	det	O
47	formations	nc	O
48	de	prep	O
49	l'	det	O
50	opposition	nc	O
51	.	ponctw	O
	
0	n'	advneg	O
1	efface	v	O
2	t_elle	det	O
3	pas	advneg	O
4	d'	prep	O
5	un	det	O
6	coup	nc	O
7	de	prep	O
8	baguette	nc	O
9	magique	adj	O
10	la	det	O
11	menace	nc	O
12	de	prep	O
13	l'	det	O
14	extrême	nc	O
15	droite	nc	O
16	,	ponctw	O
17	on	cln	O
18	ne	advneg	O
19	*	ponctw	O
20	peut	v	O
21	en_effet	adv	O
22	parler	v	O
23	de	prep	O
24	scission	nc	O
25	,	ponctw	O
26	après	prep	O
27	la	det	O
28	bataille	nc	O
29	qui	prorel	O
30	a	v	O
31	fait	v	O
32	rage	nc	O
33	lors_du	prep	O
34	conseil	nc	O
35	national	adj	O
36	du	prep	O
37	Front	np	B-org
38	samedi	nc	O
39	,	ponctw	O
40	entre	prep	O
41	les	det	O
42	partisans	nc	O
43	de	prep	O
44	Jean_Marie	np	B-person
45	Le_Pen	np	I-person
46	et	coo	O
47	ceux	pro	O
48	de	prep	O
49	Bruno	np	B-person
50	Mégret	np	I-person
51	.	poncts	O
	
0	ni	coo	O
1	l'un	det	O
2	ni	nc	O
3	l'autre	pro	O
4	n'	advneg	O
5	ont	v	O
6	objectivement	adv	O
7	intérêt	nc	O
8	,	ponctw	O
9	en_effet	adv	O
10	,	ponctw	O
11	à	prep	O
12	casser	v	O
13	un	det	O
14	instrument	nc	O
15	qui	prorel	O
16	a	v	O
17	prouvé	v	O
18	son	det	O
19	efficacité	nc	O
20	sur	prep	O
21	le	det	O
22	terrain	nc	O
23	,	ponctw	O
24	s'	csu	O
25	il	cln	O
26	n'	advneg	O
27	a	v	O
28	pas	advneg	O
29	permis	v	O
30	,	ponctw	O
31	pour	prep	O
32	des	det	O
33	raisons	nc	O
34	de_mode	adv	O
35	de	prep	O
36	scrutin	nc	O
37	,	ponctw	O
38	des	det	O
39	récoltes	nc	O
40	électorales	adj	O
41	à_la	prep	O
42	mesure	nc	O
43	des	prep	O
44	objectifs	nc	O
45	de	prep	O
46	la	det	O
47	direction	nc	O
48	du	prep	O
49	Front	np	B-org
50	.	poncts	O
	
0	le	det	O
1	président	nc	O
2	du	prep	O
3	parti	nc	O
4	ne	advneg	O
5	peut	v	O
6	ignorer	v	O
7	l'	det	O
8	influence	nc	O
9	acquise	v	O
10	par	prep	O
11	le	det	O
12	délégué	nc	O
13	général	adj	O
14	chez	prep	O
15	les	det	O
16	cadres	nc	O
17	de	prep	O
18	l'	det	O
19	appareil	nc	O
20	frontiste	adj	O
21	et	coo	O
22	dans	prep	O
23	l'	det	O
24	électorat	nc	O
25	FN	np	B-org
26	,	ponctw	O
27	Bruno	np	B-person
28	Mégret	np	I-person
29	sait	v	O
30	pertinemment	adv	O
31	de	prep	O
32	son	det	O
33	côté	nc	O
34	,	ponctw	O
35	qu'	csu	O
36	en	prep	O
37	quittant	v	O
38	le	det	O
39	parti	nc	O
40	où	prorel	O
41	il	cln	O
42	a	v	O
43	si	adv	O
44	méthodiquement	adv	O
45	investi	v	O
46	,	ponctw	O
47	il	cln	O
48	serait	v	O
49	condamné	v	O
50	à_la	adv	O
51	marginalité	nc	O
52	ou	coo	O
53	au	prep	O
54	ralliement	nc	O
55	,	ponctw	O
56	ce	pro	O
57	qui	prorel	O
58	ne	advneg	O
59	correspond	v	O
60	certainement	adv	O
61	pas	advneg	O
62	à	prep	O
63	l'	det	O
64	ambition	nc	O
65	,	ponctw	O
66	que	prorel	O
67	constitue	v	O
68	pour	prep	O
69	lui	pro	O
70	,	ponctw	O
71	et	coo	O
72	,	ponctw	O
73	à_la	adv	O
74	puissance	nc	O
75	politique	adj	O
76	,	ponctw	O
77	que	csu	O
78	lui	clo	O
79	donnerait	v	O
80	la	det	O
81	prise	nc	O
82	en	prep	O
83	main	nc	O
84	du	prep	O
85	Front	np	B-org
86	National	np	I-org
87	après	prep	O
88	le	det	O
89	départ	nc	O
90	de	prep	O
91	Le_Pen	np	B-person
92	.	ponctw	O
	
0	l'	det	O
1	intérêt	nc	O
2	qu'	prorel	O
3	ont	v	O
4	les	det	O
5	deux	adj	O
6	adversaires	nc	O
7	à	prep	O
8	conserver	v	O
9	au	prep	O
10	parti	nc	O
11	l'	det	O
12	essentiel	nc	O
